ST04Q01,ST15Q01,ST19Q01,misced,fisced,CLCUSE1,ESCS,FAMSTRUC,BELONG,STUDREL,ATTLNACT,ATSCHL,ANXMAT,FAILMAT,INSTMOT,INTMAT,SMATBEH,MATHEFF,MATINTFC,MATWKETH,SCMAT,SUBNORM,PV1MATH
1,1,1,1,1,3,-2.21,2,0.56,-0.02,0.0873,-0.24,0.32,-0.076,0.05,0.91,0.2171,-0.63,0.6584,-0.0651,-0.52,0.3026,0
1,4,2,6,6,3,-0.43,2,-0.56,0.45,-0.3397,0.77,0.32,-0.53,0.05,0.91,0.4486,-0.02,-0.7332,1.6881,0.41,0.3026,0
2,4,1,1,5,3,-1.53,2,-0.37,-0.02,-0.9394,-0.64,0.06,-0.53,0.05,0.58,0.4486,-0.92,-0.0387,-0.4017,-0.52,0.3026,0
2,1,1,6,3,2,0.74,2,0.56,-0.02,0.5206,2.35,0.56,-2.0269,1.11,1.81,0.9618,-0.02,1.4565,0.8307,1.12,1.4014,0
2,1,1,6,6,3,1.33,2,1.42,0.45,1.2115,0.24,-1.3,-0.53,1.11,2.29,1.2288,2.27,0.1775,1.0166,2.26,-0.0455,1
2,4,1,4,2,3,-0.22,1,-0.9,-1.04,-0.9394,-0.64,0.32,0.64,0.5,-0.34,-0.4567,-0.48,0.1775,0.1099,0.41,1.4014,0
1,4,1,2,2,3,-1.95,1,1.1,1.13,1.2115,-0.24,-0.2,-2.5995,0.8,0.91,1.9398,1.07,-0.2514,2.7167,2.26,1.7943,0
1,2,1,4,1,3,-1.54,2,0.82,1.13,0.5206,0.77,1.26,2.6645,0.5,1.51,1.2288,0.54,0.1775,0.649,0.18,1.0265,0
1,4,2,1,4,2,-1.01,2,-0.56,0.45,1.2115,0.24,0.32,-1.0202,1.11,0.91,1.0998,0.34,1.4565,0.1099,0.41,-0.0455,0
2,4,1,0,0,3,-2.52,2,-0.56,1.13,-0.9394,0.77,0.56,0.4361,1.59,0.91,0.4486,-0.77,1.4006,-0.2356,1.12,0.5866,0
2,4,2,5,5,3,-0.96,2,-0.37,0.45,1.2115,-0.64,-0.47,-0.767,1.11,1.23,1.5866,0.14,1.4565,2.0389,1.12,-0.3852,0
2,4,1,1,2,2,-1.42,2,0.32,2.16,0.5206,-0.24,1.26,0.64,0.05,0.0,-0.0721,0.54,0.1775,-0.2356,-0.76,0.6602,0
1,2,4,5,2,3,0.11,1,1.42,2.16,1.2115,0.77,0.06,-0.767,1.11,1.81,1.0998,-0.02,1.4565,2.0389,0.88,0.6602,0
2,2,1,4,6,3,0.38,2,1.42,2.16,1.2115,1.38,-0.2,-3.7666,1.59,2.29,1.4702,2.27,0.1775,2.7167,2.26,1.7943,0
2,2,2,1,2,3,-1.86,1,-0.37,0.45,0.5206,0.24,-0.73,-2.5995,1.59,0.58,0.6426,0.15,0.6584,0.4684,1.38,0.6602,0
2,1,2,2,1,2,-1.68,2,-0.56,0.45,1.2115,-0.24,1.26,0.3889,1.11,1.23,-1.0226,-0.18,0.6584,0.4684,-0.29,0.3026,0
2,4,4,1,4,3,-1.84,2,-0.15,0.45,-0.3397,0.77,0.56,0.3889,0.05,0.0,0.6426,-0.63,-0.7332,-0.2356,-0.29,-0.7176,0
1,4,1,1,0,3,-2.57,2,-0.37,-0.02,-0.9394,-0.24,-0.2,0.3889,0.05,0.91,0.9618,-0.18,1.4565,0.2882,0.65,0.6602,0
2,1,1,6,1,3,0.61,2,-0.15,-0.48,1.2115,0.24,0.79,-0.076,1.59,1.23,-0.0721,-0.18,1.4565,-0.2356,-0.29,0.6602,1
1,3,4,4,2,3,-0.78,2,-0.37,-0.02,-0.9394,-0.24,0.06,-1.0202,1.59,0.91,0.4486,0.54,0.1775,0.2882,0.41,1.0265,0
1,4,1,2,2,3,-1.32,2,1.1,0.45,1.2115,2.35,1.02,-0.076,0.05,0.3,-0.0721,1.07,-1.5329,-0.2356,-0.76,1.0265,0
1,4,1,2,1,2,-1.68,2,1.84,-1.68,-2.8091,-1.46,-1.0,-0.3017,-1.56,-1.78,-0.0721,-1.68,-1.5329,-1.1886,-1.01,-0.0455,0
1,2,1,2,2,3,-1.33,2,-0.37,-0.02,-0.9394,-0.24,0.56,-0.3017,0.05,-0.34,-2.1402,-0.92,0.1775,-0.5641,-0.52,0.3026,0
2,1,1,2,4,3,-0.23,2,0.32,2.16,1.2115,-0.24,1.02,1.2219,0.5,1.51,2.7409,1.47,-0.7332,1.6881,0.65,0.3026,0
2,3,4,2,4,3,-1.69,2,0.82,1.51,1.2115,0.77,0.32,-0.53,1.59,2.29,1.3516,0.54,-0.2514,2.0389,0.41,1.7943,0
2,1,1,6,6,2,0.8,2,1.84,-1.04,-0.9394,0.77,-0.47,0.64,1.59,2.29,0.811,1.47,1.4565,0.1099,1.38,-0.0455,1
2,4,1,5,6,2,0.29,2,1.1,1.51,1.2115,2.35,0.32,-1.2999,0.5,1.23,0.4486,1.07,1.4565,1.4298,0.88,1.0265,0
2,4,1,1,1,3,-2.41,2,-0.56,-0.05,-1.7015,-0.24,1.26,2.0328,1.11,1.51,2.6443,0.5,0.1775,1.0166,1.12,0.5269,0
2,1,1,0,2,3,-1.96,2,-1.64,-0.79,-0.3397,0.77,0.79,-0.3888,0.05,0.91,0.811,-0.59,-0.7332,0.8307,0.65,1.4014,0
1,4,1,0,1,3,-2.11,3,-0.15,0.45,0.5206,-0.24,1.02,0.9139,0.05,-0.34,-0.4567,-0.92,-1.5329,-0.7235,-1.01,-0.3852,0
2,1,1,6,5,4,0.52,2,-1.05,-0.02,-1.4236,-1.22,0.32,0.9139,-0.9,0.91,1.7024,-1.06,0.1775,0.1099,-0.29,-0.0455,0
1,4,1,1,1,3,-1.77,2,-0.37,0.45,-0.9394,0.24,-0.2,-1.2999,-0.39,0.58,0.4486,-1.36,-0.2514,-0.2356,-0.52,-0.0455,0
2,4,1,2,4,1,-1.49,2,1.1,0.45,0.5206,1.38,0.32,-0.3017,0.5,0.0,0.2171,-0.18,0.1775,-0.0651,0.18,-0.7176,0
1,4,1,5,0,2,-0.85,2,-0.74,0.81,1.2115,-0.24,0.56,0.1524,0.05,0.58,0.4486,0.78,-1.5329,1.6881,-0.06,-0.3852,0
1,1,1,4,2,3,-1.12,2,0.32,-0.02,0.0873,-0.24,-0.73,-0.767,0.05,0.3,-0.4567,0.34,-0.7332,0.1099,0.41,1.7943,0
1,4,1,1,5,3,-0.78,2,0.56,2.16,1.2115,0.77,1.53,-0.53,-0.39,-1.27,-0.0721,-0.33,-0.2514,-0.4017,-2.18,-0.0455,0
1,2,2,6,6,1,-0.13,2,0.56,0.81,1.2115,0.77,1.02,0.1524,0.8,0.58,0.4486,-0.02,0.6584,1.2128,0.88,-0.0455,0
2,1,2,2,1,3,-2.32,2,-0.37,-0.02,0.0873,-0.64,0.32,0.3889,0.8,0.58,-0.0721,-0.02,0.6584,-0.5641,0.18,-0.3852,0
1,1,1,6,5,2,1.43,1,0.56,1.51,1.2115,2.35,0.06,-2.5995,0.5,1.51,1.2288,0.34,-0.2514,1.0166,0.65,0.3026,0
2,1,1,6,6,3,0.55,2,-0.56,1.13,-0.3397,0.24,0.32,0.1524,-0.67,-0.66,-0.0721,-0.77,1.4565,-0.7235,-0.29,-1.0426,0
2,1,1,6,6,3,1.89,2,0.08,-1.91,1.2115,-0.95,-0.2,-0.767,1.59,-0.34,0.2171,2.27,1.4006,-0.0651,-0.29,0.6602,0
2,4,2,6,5,3,0.83,1,-0.9,-0.79,0.5206,1.38,1.26,-0.3017,-0.9,-0.95,-0.0721,-0.48,0.1775,-0.2356,-1.61,-0.3852,0
1,4,4,5,2,2,-1.57,2,1.42,2.16,1.2115,1.38,0.56,1.5828,-0.39,-1.27,0.2171,-0.48,-0.2514,2.7167,-2.18,0.3026,0
2,4,1,4,6,3,0.03,2,-0.74,0.45,0.5206,-0.24,1.26,-0.076,1.59,0.58,-0.4567,-0.48,1.4565,-1.0353,-0.06,1.0265,0
2,4,1,0,2,3,-1.73,2,0.56,-0.02,-0.9394,0.24,0.56,-0.767,-1.12,-0.34,-0.0721,-0.48,-1.5329,-0.5641,-0.76,-0.7176,0
2,2,2,6,6,3,0.8,2,-0.15,-1.26,-0.3397,-0.24,0.56,-0.3017,-0.39,-0.34,0.6426,-0.63,1.4565,-0.4017,-0.29,-0.7176,1
2,1,3,4,2,3,-0.37,1,1.42,2.16,1.2115,0.24,-0.47,-1.0202,0.8,2.29,0.811,2.27,0.1775,2.7167,1.38,1.0265,0
2,1,1,2,5,3,-0.32,2,-0.15,2.16,0.5206,1.38,0.56,-0.53,1.59,0.91,0.9618,0.78,0.6584,0.2882,0.65,1.7943,0
1,1,2,1,2,2,-1.95,1,0.56,0.81,1.2115,2.35,1.89,-1.6239,0.8,0.91,0.2171,-0.77,-0.2514,-0.0651,-0.52,0.6602,0
1,2,1,2,0,4,-2.44,2,-0.37,-0.02,-0.9394,-0.24,0.56,-2.0269,0.05,0.3,0.2171,-0.48,0.6584,-0.0651,-0.06,0.3026,0
1,4,1,1,2,3,-2.12,2,-0.15,-0.02,-0.3397,-0.64,0.06,-0.53,1.11,0.91,0.9618,-0.33,1.4565,-0.0651,-0.52,0.3026,0
2,1,1,2,4,3,-0.66,1,-0.56,-0.48,1.0273,0.24,-0.2,-0.767,0.05,0.3,0.2171,-0.63,-1.5329,0.649,0.65,-0.3852,0
1,1,1,2,6,2,-1.07,1,0.82,0.45,1.2115,0.77,0.56,-2.5995,1.11,1.81,0.4486,-0.33,-0.7332,0.1099,0.65,-0.0455,0
2,1,1,1,2,3,-1.28,2,-0.37,-0.02,-0.9394,-0.24,0.56,1.2219,0.05,0.3,-0.0721,-0.77,0.6584,0.1099,-0.52,-0.0455,0
1,1,3,2,4,3,-1.13,2,-0.37,-1.04,-1.4236,0.24,-0.2,-0.767,0.8,0.0,-0.0721,-1.21,-0.7332,0.1099,0.41,-1.0426,0
1,4,4,0,0,3,-3.23,2,0.82,1.13,0.5206,0.77,0.32,0.1524,1.59,1.23,-0.4567,-0.48,1.4565,0.4684,0.41,1.4014,0
2,4,1,6,5,3,0.94,2,0.08,2.16,1.2115,2.35,-0.73,-0.076,1.11,0.3,0.4486,1.47,1.4565,1.2128,1.7,0.6602,1
2,1,1,6,6,2,1.83,2,-0.37,-0.02,-0.9394,-0.24,0.79,0.64,0.05,0.0,0.2171,-0.18,0.6584,0.2882,0.41,-0.0455,1
1,1,2,6,1,3,0.82,2,1.06,2.16,-0.3397,2.35,-1.3,-0.767,0.5,0.58,0.6426,0.54,0.1775,0.4684,2.26,0.6602,1
1,4,1,6,6,2,1.38,2,1.42,0.45,-0.9394,0.24,0.56,0.3889,-0.9,-0.34,-0.4567,-0.18,-1.5329,-0.2356,-2.18,-0.3852,0
1,2,1,6,6,3,1.33,2,-0.74,1.13,-0.3397,-0.24,0.32,0.3889,-0.39,-0.95,-1.0226,-0.63,-1.5329,-1.1886,-0.06,-0.0455,0
1,4,2,2,2,3,-1.27,2,-0.74,0.45,-0.9394,0.24,0.56,-0.3017,0.05,0.3,-0.0721,-0.77,0.1775,-0.0651,0.18,0.3026,0
1,2,1,2,2,2,-1.27,2,0.56,-0.02,0.0873,0.77,0.32,-0.3017,-0.39,0.0,0.6426,-0.77,-0.2514,-0.2356,-0.06,-0.0455,0
1,1,4,5,2,2,0.0,2,0.08,1.13,1.2115,0.77,0.79,0.1524,1.59,1.51,1.3516,0.34,0.6584,1.2128,0.65,1.0265,0
1,2,1,2,4,3,-1.28,2,1.1,1.13,1.2115,2.35,1.02,0.9139,1.59,2.29,1.7024,0.78,-0.7332,2.0389,0.41,0.3026,0
1,1,1,1,2,3,-2.09,2,1.42,0.81,0.5206,2.35,1.89,-1.2999,0.05,0.0,-2.1402,-0.63,0.1775,-0.0651,-1.61,-1.3599,0
1,1,2,6,4,3,0.84,1,0.08,0.45,1.2115,0.77,-1.0,-1.0202,0.8,0.58,-0.0721,1.07,-0.2514,0.2882,0.41,-1.0426,0
1,2,1,4,5,1,0.73,2,-0.56,1.13,0.0873,-0.64,1.26,-0.53,1.11,0.91,0.811,0.15,0.1775,0.8307,-1.01,1.4014,0
1,4,1,1,1,3,-2.07,2,0.08,-0.02,1.2115,0.77,0.32,-1.6239,1.59,2.29,2.5276,0.34,1.4565,1.6881,1.7,1.4014,0
2,4,1,1,2,3,-1.64,2,-0.37,-0.02,-0.3397,-0.24,0.06,-1.2999,-0.39,0.58,0.4486,-0.33,-0.2514,0.1099,0.18,0.3026,0
1,4,1,5,6,3,1.7,2,0.32,-0.79,1.2115,1.28,0.79,-0.3017,1.11,-0.34,0.9618,-0.77,-0.7332,2.7167,0.41,1.7943,0
1,4,3,0,1,3,-2.65,2,-0.56,1.51,0.0873,0.24,0.06,-0.767,0.05,0.91,0.6426,-0.18,-1.5329,0.2882,0.41,-0.3852,0
1,4,2,2,2,3,-1.94,1,-1.75,-1.26,1.2115,-0.64,1.02,-0.3017,-0.39,0.0,-0.4567,-1.21,1.4565,-0.5641,-0.52,0.6602,0
2,4,1,4,4,3,-1.68,1,1.1,2.16,1.2115,1.38,-0.73,-2.0269,0.8,0.91,0.6426,0.15,1.4565,0.8307,0.65,0.6602,0
1,1,1,2,2,3,-0.82,2,-0.15,-0.48,1.2115,-0.24,1.02,-0.3017,1.59,1.81,1.7024,0.54,-1.5329,0.8307,0.41,1.7943,0
1,4,1,2,5,3,-0.16,2,0.56,0.45,-0.3397,0.77,0.56,-0.3017,0.5,0.58,0.9618,0.78,-0.2514,-0.5641,0.88,-0.0455,0
1,2,1,2,2,2,-2.15,1,-0.56,0.81,-1.4236,-0.64,0.06,-0.076,0.63,0.58,0.2171,1.07,-1.5329,-0.2356,-0.06,0.3026,0
2,4,1,2,2,3,-1.96,2,-0.37,-0.48,-1.4236,-0.24,-0.2,-0.3017,-0.39,0.91,1.3516,-0.48,1.4565,1.0166,0.88,-0.3852,0
1,2,1,2,2,3,-1.98,2,0.32,-0.02,-0.3397,2.35,0.06,-0.53,-0.39,0.3,-2.1402,-0.63,-0.7332,0.2882,-0.52,-0.0455,0
2,2,1,2,2,1,-1.11,2,0.82,0.45,1.2115,-0.24,-0.73,0.1524,1.59,1.81,0.6426,2.27,1.4565,1.4298,1.38,0.3026,0
2,2,2,6,2,3,0.03,2,-0.9,-1.04,-0.3397,-0.64,-0.47,-0.3017,-0.67,1.23,1.2288,-0.63,-0.2514,-0.0651,0.18,-0.3852,0
2,4,4,6,6,1,0.61,2,-1.3,-0.48,-0.3397,-0.95,1.89,0.64,-1.33,-1.78,0.811,0.34,-0.7332,-0.5641,-1.61,-0.3852,0
2,4,1,2,6,3,1.14,2,-0.56,2.16,0.0873,-0.64,-1.68,-0.53,0.5,0.91,1.4702,-0.02,0.6584,1.4298,1.12,0.3026,0
1,4,1,2,5,1,-0.98,2,-0.56,-0.02,-0.9394,-0.95,0.79,0.1524,-0.39,0.24,-0.4567,-0.92,-0.2514,0.1099,-0.29,-1.0426,0
2,4,1,2,1,3,-1.78,2,-0.56,-0.79,-0.3397,-0.24,0.79,-0.076,0.05,0.58,-0.0721,0.34,0.6584,-0.0651,-0.52,-0.7176,0
1,4,2,4,2,3,-0.22,2,-0.56,-0.48,0.0873,0.77,1.02,-0.767,0.8,0.0,0.2171,-1.06,0.6584,-0.0651,-0.06,0.3026,0
2,3,1,2,4,3,-1.74,2,0.74,1.51,1.2115,0.24,0.06,-1.2999,0.5,1.81,0.6426,-0.03,1.4565,0.2882,0.41,0.6602,0
2,4,1,0,2,3,-2.12,2,0.32,2.16,1.2115,1.38,0.32,-0.076,1.59,0.0,-0.0721,-0.63,-1.5329,-0.2356,-0.06,0.6602,0
2,2,4,6,2,2,0.13,2,0.32,1.51,1.2115,1.38,0.79,1.2219,-0.39,-0.34,0.4486,0.54,-0.2514,0.2882,0.41,-0.7176,0
2,3,1,2,2,3,-2.32,2,0.56,-0.02,-0.9394,-0.24,1.02,0.64,-0.9,-0.34,0.9618,2.27,0.1775,0.1099,0.41,0.6602,0
2,3,1,2,2,2,-0.67,2,-0.56,-1.04,0.0873,-1.22,1.02,-0.767,0.8,1.23,0.4486,-0.33,-0.7332,0.1099,-0.76,1.7943,0
1,4,4,1,1,2,-2.32,2,1.84,1.13,1.2115,1.38,0.79,-0.3017,0.5,1.51,0.2171,0.54,-0.2514,1.2128,-0.29,0.3026,0
2,2,1,2,2,3,-1.85,2,0.08,1.13,0.0873,-0.24,0.79,-2.5995,1.59,2.29,1.4702,-0.02,1.4006,0.8307,0.65,0.6602,0
1,4,1,5,6,3,0.82,2,0.08,-0.79,0.5206,1.38,0.32,-1.0202,-0.67,-0.34,-0.0721,0.34,-0.7332,0.4684,0.18,-0.3852,0
2,1,1,5,5,3,0.69,2,2.63,1.51,1.2115,2.35,-1.0,-3.7666,1.59,2.29,1.5866,2.27,-0.2514,2.7167,2.26,-0.0455,1
2,1,2,5,5,3,-0.48,2,-1.53,-1.04,-1.4236,-0.64,0.06,-0.53,0.05,-0.34,0.2171,-0.48,0.1775,-0.4017,0.18,-0.3852,0
1,2,1,2,2,3,-1.17,1,0.56,0.45,1.2115,2.35,1.53,-1.0202,0.8,0.58,-1.0226,0.54,1.4565,-0.0651,-0.76,-0.0455,0
1,4,1,2,1,3,-1.66,2,1.1,1.13,1.2115,0.77,1.26,-0.076,0.8,0.58,-0.4567,0.54,1.4565,-0.5641,-0.29,1.7943,0
2,2,2,5,5,1,0.25,2,1.84,0.81,0.5206,0.24,0.56,0.9139,0.8,1.51,0.6426,0.34,1.4565,-0.4017,0.18,0.6602,0
2,1,1,2,4,1,-0.96,2,-0.37,-0.02,-0.3397,-1.46,1.02,-0.3017,-0.39,0.3,-1.0226,-0.77,0.1775,-0.2356,-0.29,0.6602,0
1,4,2,4,4,2,0.14,2,-0.15,-0.48,-0.3397,-0.24,-0.2,1.2219,0.05,-0.66,-1.0226,-1.21,-0.2514,-0.5641,-1.01,-0.7176,0
2,4,1,2,2,3,-1.67,2,-0.56,-0.02,0.5206,1.38,1.02,-0.767,0.07,0.05,-0.4567,-0.02,-0.7332,0.1099,-0.29,-0.3852,0
1,1,4,4,4,3,0.14,1,0.82,-0.48,1.2115,2.35,1.53,-0.3017,1.59,0.91,0.811,0.54,1.4565,0.8307,1.38,2.235,0
2,4,1,6,5,3,-0.08,2,-0.94,1.51,1.2115,1.38,0.79,-0.53,0.5,1.51,0.2171,-0.48,0.6584,0.2882,0.88,-0.3852,0
2,1,1,2,6,3,0.05,1,-0.37,1.13,-0.9394,-0.24,0.06,-0.076,0.05,0.91,0.9618,-0.49,-0.7332,0.2882,0.41,-0.0455,1
1,4,1,4,5,3,0.14,2,0.32,-0.02,0.5206,-0.24,-0.2,-0.3017,1.59,1.23,0.811,0.34,1.4565,1.2128,0.65,1.0265,0
1,1,4,6,1,3,-0.35,1,-0.9,-0.02,-1.7015,-0.24,0.79,-0.767,1.11,0.58,-0.4567,-0.63,0.6584,0.2882,-0.29,0.6602,0
1,4,4,0,6,3,-0.29,2,-1.05,0.81,-0.3397,-0.95,0.79,-0.076,0.05,-0.34,1.5866,-0.18,-0.7332,-0.7235,-0.52,-0.0455,0
2,3,1,2,2,3,-1.22,2,-0.56,-0.02,0.5206,-0.64,0.79,0.1524,0.05,0.58,-0.0721,-0.18,-1.5329,0.2882,-0.29,0.6602,0
2,1,1,6,6,3,1.19,2,1.42,2.16,1.2115,2.35,-0.2,-0.53,1.11,0.0,-0.0721,1.07,-0.2514,0.1099,0.41,-0.3852,1
2,2,1,5,5,3,0.47,1,1.1,1.51,0.5206,0.24,1.89,-0.3017,0.8,0.0,-0.4567,-0.33,1.4565,-0.4017,-0.76,0.3026,0
2,1,1,1,5,3,-0.49,2,-1.3,-1.04,-0.9394,-0.64,0.56,-0.076,0.05,-0.66,-1.0226,-0.63,-0.7332,-0.8805,-0.52,-0.7176,0
1,4,1,1,1,3,-2.49,3,-0.15,-0.02,-0.9394,1.38,-1.3,-0.767,0.05,0.58,-0.0721,-1.06,1.4565,0.1099,0.18,-0.0455,0
1,4,4,1,1,3,-2.73,2,-1.18,1.51,-0.9394,-0.24,1.02,0.7396,0.05,-0.34,-1.0226,-1.06,-1.5329,-1.1886,-0.75,0.3026,0
2,3,1,5,4,3,-0.18,2,2.63,2.16,1.2115,2.35,0.06,-0.076,1.11,1.81,0.811,0.34,1.4565,1.6881,1.12,2.235,1
2,4,2,2,5,3,-0.73,2,-0.37,1.13,1.2115,-1.22,2.55,2.6645,1.11,1.81,3.0247,1.07,-0.2514,1.6881,1.12,2.8039,0
1,3,1,2,4,3,0.28,1,-0.56,0.45,1.2115,0.77,0.56,-0.3017,1.59,2.29,1.0998,-0.18,1.4565,2.0389,0.88,0.3026,0
1,4,2,2,6,3,1.0,2,0.08,0.45,-0.3397,1.38,0.32,-0.767,0.5,0.91,0.6426,-0.33,-0.7332,0.1099,0.18,0.6602,0
1,2,1,1,0,3,-2.66,2,-0.37,-0.79,0.5206,0.28,0.56,-0.53,1.11,0.91,-0.4567,-0.63,0.6584,0.2882,-0.52,-0.3852,0
1,4,1,1,4,3,-1.55,2,1.1,0.81,0.5206,1.38,-0.2,-2.0269,1.11,1.23,0.4486,1.07,0.1775,1.4298,0.88,1.7943,0
1,4,2,1,0,3,-2.03,2,0.56,-0.02,0.0873,0.77,0.32,-1.2999,0.8,0.91,1.3516,-0.48,-0.2514,0.4684,-0.29,0.6602,0
1,4,2,2,1,3,-1.63,2,-0.37,-0.02,-0.3397,-0.24,0.56,0.3889,0.5,0.91,-1.0226,-0.63,-1.5329,-0.2356,0.18,0.3026,0
1,2,1,6,1,3,-0.72,2,-1.53,-0.02,-0.9394,-0.64,0.79,2.0328,0.05,-1.27,-2.1402,-1.68,-1.5329,-0.7235,-1.61,-1.0426,0
2,4,2,2,2,2,-0.53,2,0.08,-0.48,-0.3397,-0.95,0.32,-0.076,-0.9,-0.34,0.4486,1.07,-0.7332,0.2882,0.88,-1.0426,0
1,4,2,1,1,3,-1.99,2,0.56,0.45,-0.3397,0.24,-0.47,-2.0269,0.05,0.91,0.2171,0.34,1.4006,0.2882,1.38,-0.3852,0
2,4,2,2,2,2,-1.84,2,0.56,-1.04,1.2115,0.24,-1.0,-1.0202,-0.39,0.3,0.2171,-0.18,-1.5329,-0.5641,0.18,-0.3852,0
1,4,1,4,6,3,0.05,1,-0.56,0.81,-0.9394,-0.24,0.79,-0.076,0.5,0.58,-0.0721,-1.36,-0.4946,-0.2356,-0.52,0.6602,0
1,4,4,0,0,3,-3.61,2,0.32,2.16,1.2115,1.38,0.56,0.1524,1.11,2.29,1.4702,0.54,1.4565,1.4298,0.41,1.0265,0
2,4,1,1,1,4,-2.73,2,-1.18,1.13,-0.3397,1.38,0.56,0.1524,0.05,0.58,0.4486,0.34,-1.5329,-0.0651,-1.01,-0.3852,0
2,4,2,1,4,3,-1.85,2,-0.74,-0.79,-0.9394,0.24,-1.0,-1.6239,1.59,1.81,1.0998,0.78,0.6584,1.2128,1.38,-0.0455,0
2,4,1,2,4,1,-1.13,2,1.1,-0.79,-0.9394,0.77,0.32,-0.767,-0.39,0.3,-0.0721,-0.33,-0.2514,0.4684,0.18,-0.7176,0
2,1,1,2,2,1,-1.19,2,1.84,-0.48,1.2115,2.35,1.53,0.64,0.8,0.91,1.0998,1.07,-0.2514,0.1099,-1.28,-1.0426,0
1,1,1,4,2,2,-1.86,2,-0.24,0.81,-0.3397,-0.64,0.56,2.0328,1.59,1.51,0.2171,2.27,1.4565,1.4298,-0.29,1.7943,0
1,2,1,2,1,1,-2.05,2,-0.9,-1.04,-0.9394,-0.24,0.56,-0.076,-0.67,0.3,-2.1402,-1.06,-1.5329,-1.1886,-1.01,-0.7176,0
2,1,1,6,6,3,1.03,1,1.42,1.51,1.2115,2.35,-0.2,-0.767,0.8,0.58,1.4702,2.27,0.6584,2.0389,1.38,1.7943,1
1,4,1,5,6,3,-0.29,2,1.42,-0.48,0.5206,-0.24,0.79,-0.3017,0.8,0.58,0.2171,-1.51,-0.7332,-0.2356,-0.76,0.6602,0
1,4,1,1,1,2,-1.86,2,0.56,1.51,-0.3397,0.24,1.02,-0.767,0.8,1.81,1.3516,-0.77,0.1775,1.2128,0.41,1.7943,0
1,3,1,3,2,2,-0.33,2,-1.3,-1.45,-0.9051,-0.95,1.02,-0.53,0.05,0.41,0.2171,-0.77,0.1775,-0.5057,-0.29,0.6602,0
1,4,2,0,0,3,-4.28,2,-0.9,1.51,-0.9394,0.24,0.06,-1.6239,0.5,0.91,0.4486,-0.77,1.4565,0.4684,-0.06,0.3026,0
2,4,4,2,2,3,-2.57,2,-0.56,-0.02,-0.9394,0.24,1.02,-0.767,1.59,1.23,0.6426,-0.63,-0.2514,1.0166,0.88,0.3026,0
2,4,4,1,0,3,-1.8,2,-0.15,0.45,1.2115,-0.24,0.06,-0.3017,0.8,0.91,0.6426,-0.02,-0.7332,0.1099,0.41,0.6602,0
2,4,2,4,6,3,0.59,2,-0.74,0.81,-0.9394,-0.24,0.32,-0.3017,-0.67,-0.66,0.2171,-1.68,-0.7332,-1.4948,-2.18,-0.0455,0
2,4,1,1,2,3,-1.77,2,0.32,1.13,0.5206,-0.24,1.53,0.64,0.05,0.91,-0.4567,-0.18,-0.7332,0.1099,-0.29,0.3026,0
1,2,2,1,1,2,-2.17,2,0.08,-0.02,0.5206,1.38,1.26,0.5732,0.8,2.29,1.4702,-0.18,1.4565,1.2128,0.18,2.235,0
1,1,1,5,6,3,0.09,2,0.82,2.16,0.5206,0.77,1.02,-0.076,0.05,0.91,1.2288,0.15,-0.7332,2.0389,0.18,0.3026,0
2,4,1,2,1,3,-1.76,2,0.14,1.51,1.2115,-0.64,0.79,0.9139,0.8,-0.95,-0.0721,-1.36,-1.5329,0.2882,0.18,-1.3599,0
2,2,1,4,4,3,-0.92,1,-0.74,-0.02,0.0873,-0.24,0.32,-0.767,0.5,0.91,0.2171,0.15,-0.7332,0.1099,0.41,0.3026,0
1,2,1,1,5,3,-0.57,2,0.82,2.16,0.5206,2.35,1.26,-0.53,1.11,1.23,0.811,-1.36,0.1775,0.1099,-0.06,2.235,0
1,4,2,1,1,2,-2.31,2,0.08,2.16,0.5206,-0.24,0.56,0.64,0.5,0.58,0.2171,-0.48,-0.2514,0.649,-0.06,0.3026,0
2,4,1,4,6,3,1.0,2,0.56,1.51,0.0873,-1.22,0.56,-0.53,1.59,1.51,2.2022,0.54,0.8034,0.8307,-0.06,1.7943,0
2,4,1,6,0,3,-0.21,2,0.56,1.51,1.1083,0.24,0.79,0.1524,1.59,2.29,1.0998,1.07,0.6584,1.6881,0.18,3.8587,0
1,4,1,2,5,2,-0.7,2,1.42,2.16,1.2115,2.35,1.26,-0.3017,0.5,1.51,1.3516,0.15,0.6584,1.4298,0.88,1.4014,0
2,3,2,2,5,2,-0.41,2,0.56,2.16,1.2115,0.77,0.32,-0.3017,1.59,0.3,0.6426,0.15,-0.2514,0.1099,0.18,1.4014,0
1,4,3,6,1,3,-1.84,2,1.42,2.16,0.5206,1.38,0.06,-2.0269,0.05,0.91,1.0998,-0.77,0.1775,0.8307,0.18,0.3026,0
2,1,3,3,4,2,0.1,2,-1.05,-1.04,-1.4236,-1.22,0.32,-0.076,0.05,0.0,-1.0226,-0.77,1.4006,-0.4017,0.18,0.3026,0
2,2,1,5,5,1,-0.81,2,-0.15,0.45,-0.9394,-0.24,0.56,0.1524,1.59,1.23,0.9618,0.34,1.4565,-0.2356,-0.06,0.3026,0
1,2,1,4,2,3,-0.47,2,0.82,-2.16,0.0873,2.35,0.56,-0.076,-1.33,0.3,1.4702,1.07,-1.5329,0.8307,-1.01,-0.3852,0
